[PDE] ENT_NAME,[PDE] VAR_NAME,[PDE] VAR_BUSNAME,[PDE] VAR_DESCRIPTION,[PDE] VAR_USAGE,Name,Source,Construct,Construct Referent,Construct Form,Construct Framework,Performance Type,SDAD VAR_NAME,Data Type,Item Stem,Item Text,Item Number,Operational Definition,Item Definition,Response Format,Response Values,Reverse Coded,Source Scale,Citation,Comments,EDA Performed,Obs.N,Obs.%NA,nbr.val.unique,Freq.Category,Obs.Min,Obs.Max,Obs.Median,Obs. Mean,Obs.Mean.CI95,Obs.SD,Obs.Skew,Obs.Kurtosis,Obs. Normality.K2,Obs.Q-Q.Plot,Obs.Bar.Histo.Den,Obs.Box.Plot,Obs.Scale.Reliability,Obs.N,Obs.%NA,nbr.val.unique,Freq.Category,Obs.Min,Obs.Max,Obs.Median,Obs. Mean,Obs.Mean.CI95,Obs.SD,Obs.Skew,Obs.Kurtosis,Obs. Normality.K2,Obs.Q-Q.Plot,Obs.Bar.Histo.Den,Obs.Box.Plot,Obs.Scale.Reliability
GAT_SOLDIERS_20_V2,Q4774,"Physical, Please indicate how long it has been since you smoked cigarettes., Q4774",Please indicate how long it has been since you smoked cigarettes.,1 month; 2 months; 3 months; 4 months; 5 months; 6 months; 7 months; 8 months; 9 months; 10 months; 11 months; 1 year; 2 years; 3 years; 4 years; 5 years; 6 years; 7 years; 8 years; 9 years; 10 years; 11 years; 12 years; 13 years; 14 years; 15 years; 16 years; 17 years; 18 years; 19 years; 20 years; 21 years; 22 years; 23 years; 24 years; 25 years; 26 years; 27 years; More than 28 years,GAT 2.0 (Soldier),ASRRD,tobacco use,individual,behavioral,state,na,na,designed,na,Please indicate how long it has been since you smoked cigarettes.,Q4774,Assesses tobacco usage and abuse.,,likert,1 = 1 month; 2 = 2 months; 3 = 3 months; 4 = 4 months; 5 = 5 months; 6 = 6 months; 7 = 7 months; 8 = 8 months; 9 = 9 months; 10 = 10 months; 11 = 11 months; 12 = 1 year; 13 = 2 years; 14 = 3 years; 15 = 4 years; 16 = 5 years; 17 = 6 years; 18 = 7 years; 19 = 8 years; 20 = 9 years; 21 = 10 years; 22 = 11 years; 23 = 12 years; 24 = 13 years; 25 = 14 years; 26 = 15 years; 27 = 16 years; 29 = 17 years; 30 = 18 years; 31 = 19 years; 32 = 20 years; 33 = 21 years; 34 = 22 years; 35 = 23 years; 36 = 24 years; 37 = 25 years; 38 = 26 years; 39 = 27 years; 40 = more than 28 years,no,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAT_SOLDIERS_20_V2,Q4775,"Physical, Please indicate how long it has been since you smoked cigars., Q4775",Please indicate how long it has been since you smoked cigars.,1 month; 2 months; 3 months; 4 months; 5 months; 6 months; 7 months; 8 months; 9 months; 10 months; 11 months; 1 year; 2 years; 3 years; 4 years; 5 years; 6 years; 7 years; 8 years; 9 years; 10 years; 11 years; 12 years; 13 years; 14 years; 15 years; 16 years; 17 years; 18 years; 19 years; 20 years; 21 years; 22 years; 23 years; 24 years; 25 years; 26 years; 27 years; More than 28 years,GAT 2.0 (Soldier),ASRRD,tobacco use,individual,behavioral,state,na,na,designed,na,Please indicate how long it has been since you smoked cigars.,Q4775,Assesses tobacco usage and abuse.,,likert,1 = 1 month; 2 = 2 months; 3 = 3 months; 4 = 4 months; 5 = 5 months; 6 = 6 months; 7 = 7 months; 8 = 8 months; 9 = 9 months; 10 = 10 months; 11 = 11 months; 12 = 1 year; 13 = 2 years; 14 = 3 years; 15 = 4 years; 16 = 5 years; 17 = 6 years; 18 = 7 years; 19 = 8 years; 20 = 9 years; 21 = 10 years; 22 = 11 years; 23 = 12 years; 24 = 13 years; 25 = 14 years; 26 = 15 years; 27 = 16 years; 29 = 17 years; 30 = 18 years; 31 = 19 years; 32 = 20 years; 33 = 21 years; 34 = 22 years; 35 = 23 years; 36 = 24 years; 37 = 25 years; 38 = 26 years; 39 = 27 years; 40 = more than 28 years,no,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAT_SOLDIERS_20_V2,Q4754,"Physical, Poultry, Q4754",How many servings of each of the following do you have per week? Poultry,Rarely or Never; 4 or more Times per Week; 1 Time per Week; 2 Times per Month; 2 or 3 Times per Week; 1 Time per Month,GAT 2.0 (Soldier),ASRRD,dietary nutrition,individual,behavioral,state,na,na,designed,How many servings of each of the following do you have per week?,Poultry,Q4754,Assesses the dietary nutrition of Soldiers.,,likert,0 = rarely or never; 1 = 1 time per month; 2 = 2 times per month; 3 = 1 time per week; 4 = 2 to 3 times per week; 5 = 4 or more times per week,no,DOD Survey of Health Related Behaviors (SHRB) 2005; Tyson Grier 4th Infantry Division 4th Brigade Physical Training and Injury Pre-Deployment Survey (2011),,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAT_SOLDIERS_20_V2,Q4755,"Physical, Processed meats, Q4755",How many servings of each of the following do you have per week? Processed meats,Rarely or Never; 4 or more Times per Week; 1 Time per Week; 2 Times per Month; 2 or 3 Times per Week; 1 Time per Month,GAT 2.0 (Soldier),ASRRD,dietary nutrition,individual,behavioral,state,na,na,designed,How many servings of each of the following do you have per week?,Processed meats,Q4755,Assesses the dietary nutrition of Soldiers.,,likert,0 = rarely or never; 1 = 1 time per month; 2 = 2 times per month; 3 = 1 time per week; 4 = 2 to 3 times per week; 5 = 4 or more times per week,no,DOD Survey of Health Related Behaviors (SHRB) 2005; Tyson Grier 4th Infantry Division 4th Brigade Physical Training and Injury Pre-Deployment Survey (2011),,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAT_SOLDIERS_20_V2,Q4776,"Physical, Push-ups - RAW SCORE, Q4776",This element represents a specific question on the survey.,Push-ups - RAW SCORE,GAT 2.0 (Soldier),ASRRD,pushups event score,individual,behavioral,performance,task,na,designed,na,na,Q4776,"Reports the pushup event score. The amount of pushups Soldiers can perform in two minutes (male min = 42 reps, female = 19 reps)",Self-report of the raw count of pushups the Soldier performed during the APFT. ,free response,text,na,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAT_SOLDIERS_20_V2,Q4702,"Physical, Red meat, Q4702",How many servings of each of the following do you have per week? Red meat,Rarely or Never; 4 or more Times per Week; 1 Time per Week; 2 Times per Month; 2 or 3 Times per Week; 1 Time per Month,GAT 2.0 (Soldier),ASRRD,dietary nutrition,individual,behavioral,state,na,na,designed,How many servings of each of the following do you have per week?,Red meat,Q4702,Assesses the dietary nutrition of Soldiers.,Assesses red meat intake of Soldiers.,likert,0 = rarely or never; 1 = 1 time per month; 2 = 2 times per month; 3 = 1 time per week; 4 = 2 to 3 times per week; 5 = 4 or more times per week,no,DOD Survey of Health Related Behaviors (SHRB) 2005; Tyson Grier 4th Infantry Division 4th Brigade Physical Training and Injury Pre-Deployment Survey (2011),,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAT_SOLDIERS_20_V2,Q4896,"Physical, Run/Walk - Minutes:, Q4896",This element represents a specific question on the survey.,Run/Walk - Minutes:,GAT 2.0 (Soldier),ASRRD,APFT runtime event score,individual,behavioral,performance,task,na,designed,na,Run/Walk - Minutes:,Q4896,Assesses the run/walk time for APFT.,,free response,na,na,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAT_SOLDIERS_20_V2,Q4897,"Physical, Run/Walk - Seconds:, Q4897",This element represents a specific question on the survey.,Run/Walk - Seconds:,GAT 2.0 (Soldier),ASRRD,APFT runtime event score,individual,behavioral,performance,task,na,designed,na,Run/Walk - Seconds:,Q4897,Assesses the run/walk time for APFT.,,free response,na,na,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAT_SOLDIERS_20_V2,Q4746,"Physical, Sister(s), before the age of 65., Q4746","Which of your family members have had a heart attack, bypass surgery, angioplasty, or another treatment for physician-diagnosed coronary heart disease (CHD)? Sister(s), before the age of 65.",Yes; No,GAT 2.0 (Soldier),ASRRD,risk factors,individual,attribute,situational,na,na,designed,"Which of your family members have had a heart attack, bypass surgery, angioplasty, or another treatment for physician-diagnosed coronary heart disease (CHD)?","Sister(s), before the age of 65.",Q4746,Assesses past behaviors and family history that could be risk factors for Soldiers.,,dichotomous,0 = no; 1 = yes,no,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAT_SOLDIERS_20_V2,Q4777,"Physical, Sit-ups - RAW SCORE, Q4777",This element represents a specific question on the survey.,Sit-ups - RAW SCORE,GAT 2.0 (Soldier),ASRRD,situps,individual,behavioral,performance,task,na,designed,na,na,Q4777,"Reports the situp event score. The amount of pushups Soldiers can perform in two minutes (male min = 42 reps, female = 19 reps)",Self-report of the raw count of situps the Soldier performed during the APFT. ,free response,text,na,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAT_SOLDIERS_20_V2,Q4710,"Physical, Sport protein powders/supplements such as 100% whey, 100% soy, creatine, single amino acids such as glutamine, beta-alanine, BCAA. 1 serving or scoop of powder typically has 20-30 grams of p","In the past 12 months, how often did you take any of the following supplements? (Note: only a few examples of each category are listed, many more are possible.) Sport protein powders/supplements such as 100% whey, 100% soy, creatine, single amino acids such as glutamine, beta-alanine, BCAA. 1 serving or scoop of powder typically has 20-30 grams of protein",One Serving a Day; One Serving Every Other Day; One Serving a Week; One Serving a Month; Never in the Past 12 Months; 2 or More Servings a Day,GAT 2.0 (Soldier),ASRRD,nutritional supplements,individual,behavioral,state,na,na,designed,"In the past 12 months, how often did you take any of the following supplements? (Note: only a few examples of each category are listed, many more are possible.)","Sport protein powders/supplements such as 100% whey, 100% soy, creatine, single amino acids such as glutamine, beta-alanine, BCAA. 1 serving or scoop of powder typically has 20-30 grams of protein",Q4710,Assesses the nutritional supplement intake of Soldiers.,Assesses sport protein supplement intake of Soldiers.,likert,0 = never in the past 12 months; 1 = one serving a month; 2 = one serving a week; 3 = one serving every other day;  4 = one serving a day; 5 = 2 or more servings a day,no,DOD Survey of Health Related Behaviors (SHRB) 2005; Tyson Grier 4th Infantry Division 4th Brigade Physical Training and Injury Pre-Deployment Survey (2011),,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAT_SOLDIERS_20_V2,Q4751,"Physical, Systolic, Q4751",This element represents a specific question on the survey.,Systolic,GAT 2.0 (Soldier),ASRRD,physiological test result,individual,biological,state,na,na,designed,na,systolic,Q4751,"Reports the results of physical (e.g., heart rate, blood pressure) and biological test results (e.g., lab tests, blood tests) of soldier.",,free response,na,na,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAT_SOLDIERS_20_V2,Q4705,"Physical, Think about the past 30 days.  How many times per week did you eat breakfast?, Q4705",Think about the past 30 days. How many times per week did you eat breakfast?,7 Times per Week; 6 Times per Week; 4 to 5 Times per Week; 2 or 3 Times per Week; 1 Time per Week; Never,GAT 2.0 (Soldier),ASRRD,dietary nutrition,individual,behavioral,state,na,na,designed,Think about the past 30 days.,How many times per week did you eat breakfast?,Q4705,Assesses the dietary nutrition of Soldiers.,Assesses breakfast intake of Soldiers.,likert,1 = never; 2 = 1 time per week; 3 = 2 or 3 times per week; 4 = 4 to 5 times per week; 5 = 6 times per week; 6 = 7 times per week,no,DOD Survey of Health Related Behaviors (SHRB) 2005; Tyson Grier 4th Infantry Division 4th Brigade Physical Training and Injury Pre-Deployment Survey (2011),,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAT_SOLDIERS_20_V2,Q4703,"Physical, Think about the past 30 days.  On an average day, how many servings of water do you drink? (1 serving is a glass or cup of water or 8 oz; 1 cup is equivalent to a baseball or the size of you","Think about the past 30 days. On an average day, how many servings of water do you drink? (1 serving is a glass or cup of water or 8 oz; 1 cup is equivalent to a baseball or the size of your fist; a standard CamelBak or Nalgene water bottle has 24 oz or 3 servings).",None; 1 Serving per Day; 8 or more Servings per Day; 5 to 7 Servings per Day; 2 to 4 Servings per Day,GAT 2.0 (Soldier),ASRRD,dietary nutrition,individual,behavioral,state,na,na,designed,Think about the past 30 days.,"On an average day, how many servings of water do you drink? (1 serving is a glass or cup of water or 8 oz; 1 cup is equivalent to a baseball or the size of your fist; a standard CamelBak or Nalgene water bottle has 24 oz or 3 servings).",Q4703,Assesses the dietary nutrition of Soldiers.,Assesses water intake of Soldiers.,likert,1 = none; 2 = 1 serving per day; 3 = 2 to 4 servings per day; 4 = 5 to 7 servings per day; 6 = 8 or more servings per day,no,DOD Survey of Health Related Behaviors (SHRB) 2005; Tyson Grier 4th Infantry Division 4th Brigade Physical Training and Injury Pre-Deployment Survey (2011),,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAT_SOLDIERS_20_V2,Q4704,"Physical, Think about the past 30 days.  Within 60 minutes after a strenuous exercise session, do you typically consume a healthy snack (1 snack example: 1 piece of fruit, a handful of nuts, 1 small y","Think about the past 30 days. Within 60 minutes after a strenuous exercise session, do you typically consume a healthy snack (1 snack example: 1 piece of fruit, a handful of nuts, 1 small yogurt container, 1 cup of milk, 1 granola bar, or 1 sports bar)?",Never; Often; Most of the time; Sometimes; Rarely,GAT 2.0 (Soldier),ASRRD,dietary nutrition,individual,behavioral,state,na,na,designed,Think about the past 30 days.,"Within 60 minutes after a strenuous exercise session, do you typically consume a healthy snack (1 snack example: 1 piece of fruit, a handful of nuts, 1 small yogurt container, 1 cup of milk, 1 granola bar, or 1 sports bar)?",Q4704,Assesses the dietary nutrition of Soldiers.,Assesses healthy snack intake of Soldiers.,likert,1 = never; 2 = rarely; 3 = sometimes; 4 = often; 5 = most of the time,no,DOD Survey of Health Related Behaviors (SHRB) 2005; Tyson Grier 4th Infantry Division 4th Brigade Physical Training and Injury Pre-Deployment Survey (2011),,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAT_SOLDIERS_20_V2,Q4697,"Physical, VEGETABLES: fresh, frozen, canned, cooked or raw: dark green vegetables (broccoli, spinach, most greens), orange vegetables (carrots, sweet potatoes, winter squash, pumpkin), legumes (dry be","Over the last 30 days, how often did you eat/drink the following foods/beverages? (Note: Only a few examples of each category are listed to remind you of the types of foods-many more are possible.) Please select one response per row. VEGETABLES: fresh, frozen, canned, cooked or raw: dark green vegetables (broccoli, spinach, most greens), orange vegetables (carrots, sweet potatoes, winter squash, pumpkin), legumes (dry beans, chick peas, tofu), starchy vegetables (corn, white potatoes, green peas), and other (tomatoes, cabbage, celery, cucumber, lettuce, onions, peppers, green beans, cauliflower, mushrooms, summer squash, etc.) A serving is 1 cup of raw vegetables, or 1/2 cup of cooked vegetables.",4 or More Servings per Day; 2 to 3 Servings per Day; 1 Serving per Day; Rarely or Never; 3 to 6 Servings per Week; 1 or 2 Servings per Week,GAT 2.0 (Soldier),ASRRD,dietary nutrition,individual,behavioral,state,na,na,designed,"Over the last 30 days, how often did you eat/drink the following foods/beverages? (Note: Only a few examples of each category are listed to remind you of the types of foods-many more are possible.)  Please select one response per row.","VEGETABLES: fresh, frozen, canned, cooked or raw: dark green vegetables (broccoli, spinach, most greens), orange vegetables (carrots, sweet potatoes, winter squash, pumpkin), legumes (dry beans, chick peas, tofu), starchy vegetables (corn, white potatoes, green peas), and other (tomatoes, cabbage, celery, cucumber, lettuce, onions, peppers, green beans, cauliflower, mushrooms, summer squash, etc.) A serving is 1 cup of raw vegetables, or 1/2 cup of cooked vegetables.",Q4697,Assesses the dietary nutrition of Soldiers.,Assesses vegetable intake of Soldiers.,likert,0 = rarely or never; 1 = 1 or 2 servings per week; 2 = 3 to 6 servings per week; 3 = 1 serving per day; 4 = 2 to 3 servings per day; 5 = 4 or more servings per day,no,DOD Survey of Health Related Behaviors (SHRB) 2005; Tyson Grier 4th Infantry Division 4th Brigade Physical Training and Injury Pre-Deployment Survey (2011),,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAT_SOLDIERS_20_V2,Q4901,"Physical, Waist Circumference, Q4901",This element represents a specific question on the survey.,Waist Circumference,GAT 2.0 (Soldier),ASRRD,soldier waist,individual,biological,performance,task,na,designed,na,Waist Circumference,Q4901,Assesses waist circumference of the Soldier.,,free response,na,na,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAT_SOLDIERS_20_V2,Q4711,"Physical, Weight loss products such as chromium picolinate, Burn 60, Lipo-6, Thermoburst Hardcore, Hydroxycut, RoxyLean, SlimQuick, Xenadrine, caffeine, guarana/mate, Q4711","In the past 12 months, how often did you take any of the following supplements? (Note: only a few examples of each category are listed, many more are possible.) Weight loss products such as chromium picolinate, Burn 60, Lipo-6, Thermoburst Hardcore, Hydroxycut, RoxyLean, SlimQuick, Xenadrine, caffeine, guarana/mate",One Serving a Day; One Serving Every Other Day; One Serving a Week; One Serving a Month; Never in the Past 12 Months; 2 or More Servings a Day,GAT 2.0 (Soldier),ASRRD,nutritional supplements,individual,behavioral,state,na,na,designed,"In the past 12 months, how often did you take any of the following supplements? (Note: only a few examples of each category are listed, many more are possible.)","Weight loss products such as chromium picolinate, Burn 60, Lipo-6, Thermoburst Hardcore, Hydroxycut, RoxyLean, SlimQuick, Xenadrine, caffeine, guarana/mate",Q4711,Assesses the nutritional supplement intake of Soldiers.,Assesses weight loss supplement intake of Soldiers.,likert,0 = never in the past 12 months; 1 = one serving a month; 2 = one serving a week; 3 = one serving every other day;  4 = one serving a day; 5 = 2 or more servings a day,no,DOD Survey of Health Related Behaviors (SHRB) 2005; Tyson Grier 4th Infantry Division 4th Brigade Physical Training and Injury Pre-Deployment Survey (2011),,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
